source_center,destination_center,route_type,delay_ratio,avg_distance,pct_sla_breach,trip_count
IND281401AAA,IND121004AAB,Carting,2.1784659784659786,13.288095238095238,1.0,21
IND281401AAA,IND321022AAA,Carting,1.357272579146075,11.329176,0.4,25
IND282001AAA,IND000000ACB,FTL,1.5128918030061196,39.725825,0.675,40
IND282001AAA,IND110037AAM,Carting,1.9526912716145899,19.1419,0.7719298245614035,57
IND282001AAA,IND110037AAM,FTL,1.7277130125012852,39.586064,0.84,25
IND282001AAC,IND000000ACB,FTL,2.166777268670053,36.7811875,0.75,16
IND282001AAF,IND283122AAB,Carting,3.7884718816536997,8.93458787878788,0.8787878787878788,33
IND282001AAF,IND283122AAB,FTL,2.1491228070175437,23.976785714285715,1.0,7
IND282002AAD,IND110037AAM,FTL,1.5469243486706723,31.837037499999997,0.875,8
IND282002AAD,IND204101AAA,FTL,2.3056403635351,21.74252222222222,1.0,9
IND282002AAD,IND205001AAB,FTL,1.9644477300746919,32.008611904761906,0.9047619047619048,42
IND282002AAD,IND281004AAA,FTL,1.2782932565370646,37.428145,0.4,20
IND282002AAD,IND474003AAA,FTL,1.503046536346284,28.728922448979592,0.5918367346938775,49
IND283122AAB,IND282005AAA,Carting,48.90840825840826,14.489257142857143,0.8571428571428571,7
IND283122AAB,IND328001AAA,FTL,1.170554137048474,21.44114761904762,0.2857142857142857,21
IND283203AAA,IND110037AAM,Carting,1.9233982032991233,20.234709523809524,0.7619047619047619,21
IND283203AAA,IND110037AAM,FTL,1.7194034033515877,36.186131192660554,0.7706422018348624,109
IND283203AAA,IND282002AAD,FTL,2.1493055555555554,23.368850000000002,1.0,2
IND284001AAA,IND284403AAA,FTL,2.593982197813841,25.773451851851853,0.8148148148148148,27
IND284403AAA,IND472001AAA,FTL,1.1793615161213844,40.052925,0.5,4
IND284403AAA,IND474003AAA,FTL,2.5048076923076925,223.2655,1.0,1
IND285001AAD,IND285205AAB,FTL,1.9530713376813542,14.63902619047619,0.7619047619047619,42
IND285205AAB,IND210431AAA,FTL,2.22413971810746,27.484113333333333,0.8,15
IND301001AAB,IND302014AAA,FTL,4.833930562832468,26.786191666666667,0.9166666666666666,12
IND301001AAB,IND321001AAB,FTL,1.9237876087956853,19.133588235294116,0.9803921568627451,51
IND301001AAB,IND321606AAA,FTL,2.281120213915913,27.952944444444444,1.0,9
IND301019AAA,IND123001AAA,FTL,2.4304412016002575,19.399125,0.875,8
IND301019AAA,IND301705AAA,FTL,3.1808272765413537,19.73907222222222,0.8888888888888888,18
IND301705AAA,IND123001AAA,FTL,2.340725806451613,24.211850000000002,1.0,2
IND302004AAA,IND302014AAB,Carting,3.0647041847041847,9.483986666666668,0.9333333333333333,15
IND302004AAA,IND302033AAB,Carting,1.45,6.8595,0.5,2
IND302006AAA,IND302014AAB,Carting,3.951874514374514,7.186326923076924,0.9615384615384616,26
IND302006AAC,IND302014AAB,Carting,4.291666666666666,10.104099999999999,1.0,2
IND302014AAA,IND000000ACB,FTL,1.6719583310325925,28.976881218274112,0.8426395939086294,197
IND302014AAA,IND110037AAM,FTL,1.664990796495133,27.019747402597407,0.7272727272727273,154
IND302014AAA,IND301001AAB,FTL,1.9465695004276,27.56635873015873,0.7698412698412699,126
IND302014AAA,IND303702AAB,FTL,2.143789211591069,22.022809523809524,0.8571428571428571,21
IND302014AAA,IND305001AAC,FTL,2.2224077333606393,26.171794047619045,0.9761904761904762,84
IND302014AAA,IND306401AAB,FTL,2.229092559543327,24.241049999999998,0.9615384615384616,26
IND302014AAA,IND313001AAB,FTL,1.866397174074789,27.536003351955305,0.9832402234636871,179
IND302014AAA,IND332404AAA,FTL,2.150090299277606,21.950475,0.75,4
IND302014AAB,IND302004AAA,Carting,2.28951749903307,9.622719607843138,0.6666666666666666,51
IND302014AAB,IND302006AAA,Carting,1.5664214691558442,9.334434375,0.75,32
IND302014AAB,IND302006AAC,Carting,2.528799040465707,11.321744444444445,0.9333333333333333,45
IND302014AAB,IND302020AAA,Carting,2.113459380126047,7.292863888888888,0.6666666666666666,36
IND302014AAB,IND302023AAA,Carting,2.744372319599592,9.669025454545455,0.8181818181818182,55
IND302014AAB,IND302026AAA,Carting,4.493156989209621,10.789207894736842,1.0,38
IND302014AAB,IND303008AAB,Carting,1.520904154325207,11.795434285714284,0.6571428571428571,35
IND302014AAB,IND303301AAB,Carting,1.3924314815619163,15.933453846153848,0.34615384615384615,26
IND302014AAB,IND303303AAA,Carting,1.9614158526658525,11.644466666666666,0.4444444444444444,18
IND302014AAB,IND303603AAB,Carting,1.2926370548219288,13.382285714285715,0.2857142857142857,7
IND302014AAB,IND303901AAA,Carting,3.465190087690088,10.314596666666667,0.7333333333333333,30
IND302014AAB,IND304001AAA,Carting,2.4169642857142857,11.1371625,1.0,8
IND302020AAA,IND302014AAB,Carting,2.6172381711855395,6.400307894736843,0.5526315789473685,38
IND302022AAD,IND000000ACB,Carting,1.7050018439144254,12.106816339869281,0.7712418300653595,153
IND302026AAA,IND302014AAB,Carting,8.938492063492063,17.434525,0.75,4
IND303002AAA,IND302014AAA,FTL,1.9441154859633119,23.815549999999998,1.0,20
IND303008AAB,IND303338AAB,Carting,1.721598440545809,10.216426666666667,0.7333333333333333,15
IND303106AAA,IND302014AAA,FTL,2.0198798913504796,22.426914285714282,0.8571428571428571,7
IND303106AAA,IND303002AAA,FTL,1.68468536537422,17.990685714285714,0.9285714285714286,14
IND303108AAB,IND303106AAA,FTL,1.820253451303503,21.790116666666666,0.9444444444444444,18
IND303301AAB,IND303303AAA,Carting,1.6440281349855819,8.070225531914893,0.6382978723404256,47
IND303303AAA,IND322230AAA,Carting,1.5487554914647235,12.88408524590164,0.6065573770491803,122
IND303338AAB,IND303603AAB,Carting,1.0413605462270323,14.451858333333334,0.2916666666666667,24
IND303503AAA,IND302014AAB,Carting,2.0589305373005056,13.88095625,0.84375,64
IND303603AAB,IND302014AAB,Carting,2.235165511240073,13.311444444444444,0.6944444444444444,36
IND303603AAB,IND303338AAB,Carting,1.1295122887864824,12.54345,0.5,4
IND303702AAB,IND332001AAB,FTL,1.6296326754385966,21.1797625,1.0,16
IND303702AAB,IND332404AAA,FTL,1.7473520658263306,17.43430625,0.875,16
IND303901AAA,IND304001AAA,Carting,1.7589947089947089,9.592766666666668,0.8333333333333334,18
IND304001AAA,IND322001AAC,Carting,1.5064935064935063,11.735528571428572,0.8571428571428571,7
IND305001AAC,IND305802AAA,FTL,2.5924210292631344,15.139068181818182,1.0,22
IND305001AAC,IND305901AAA,FTL,1.9543337202531257,26.669039215686276,0.9411764705882353,51
IND305001AAC,IND306401AAB,FTL,2.057440220277833,24.32479805825243,0.9805825242718447,103
IND305001AAC,IND342602AAC,FTL,1.814525834073048,28.86279,0.8,10
IND305404AAA,IND305001AAC,FTL,1.9524475524475524,24.8368,0.75,4
IND305404AAA,IND305601AAC,FTL,1.4854866765977208,20.157155263157893,0.6052631578947368,38
IND305601AAC,IND305001AAC,FTL,1.8909052711993888,34.96531,0.95,20
IND305624AAA,IND305404AAA,FTL,2.317768099450601,26.565383333333333,0.5833333333333334,24
IND305802AAA,IND341512AAA,FTL,2.197836855173812,19.636083333333332,0.9166666666666666,12
IND305901AAA,IND305624AAA,FTL,2.479941393913665,38.82892,1.0,5
IND305901AAA,IND342602AAC,FTL,1.9496476042872848,29.807299999999998,0.8333333333333334,18
IND306116AAA,IND306001AAA,FTL,1.993253168287651,31.25745,0.9,10
IND306304AAB,IND311302AAA,FTL,1.9345238095238095,32.57275,1.0,2
IND306401AAB,IND302014AAA,FTL,1.890994287344791,25.064981566820276,0.8894009216589862,217
IND306401AAB,IND305001AAC,Carting,2.819379913068062,12.515011782477341,0.851963746223565,331
IND306401AAB,IND342005AAD,FTL,1.9205390318156916,23.807409259259263,0.9444444444444444,54
IND306401AAB,IND343001AAA,FTL,1.6320855108230663,30.812245,0.85,20
IND306902AAA,IND306116AAA,FTL,1.5185185185185186,30.8816,1.0,1
IND307001AAA,IND306902AAA,FTL,1.7350898692810457,17.4648,0.5,4
IND311001AAA,IND313324AAA,FTL,0.936923076923077,44.86415,0.5,10
IND311301AAA,IND305624AAA,FTL,5.073610374761691,22.71898333333333,1.0,12
IND311302AAA,IND305624AAA,FTL,7.735011548479041,23.29273333333333,1.0,6
IND312001AAA,IND311001AAA,FTL,1.514691526224034,18.339661538461538,0.8717948717948718,39
IND312001AAA,IND312601AAA,FTL,2.2146761527729946,28.419833333333333,0.6666666666666666,12
IND312403AAA,IND312001AAA,FTL,1.509769550742294,33.632792592592594,0.5925925925925926,27
IND312601AAA,IND458664AAA,FTL,1.7004010850139462,36.955866666666665,0.5833333333333334,12
IND312605AAB,IND313001AAB,FTL,2.0787988621674978,27.87314285714286,0.9285714285714286,42
IND312605AAB,IND458001AAB,FTL,2.8791203703703707,16.884866666666667,0.7916666666666666,24
IND313001AAB,IND306401AAB,FTL,3.0920293024692262,27.241222033898303,0.9322033898305084,118
IND313001AAB,IND311001AAA,FTL,2.292634026601418,27.44445,1.0,6
IND313001AAB,IND312001AAA,FTL,2.0475751950745895,21.984113846153846,0.9846153846153847,65
IND313001AAB,IND327001AAB,FTL,2.9861724451630223,31.082851785714286,0.9821428571428571,56
IND313001AAB,IND382430AAB,FTL,2.1412191506578946,29.001905633802817,0.8732394366197183,142
IND313324AAA,IND313001AAB,FTL,1.8011322353927879,21.899056097560976,0.7804878048780488,41
IND321001AAA,IND301001AAB,FTL,2.8124974226715818,35.62200666666667,0.8666666666666667,15
IND321001AAA,IND321401AAB,FTL,1.2334635671352423,20.856095,0.5,20
IND321001AAB,IND321001AAA,FTL,1.4188017598343687,16.177225,0.6666666666666666,12
IND321001AAB,IND321401AAB,FTL,1.7230910185932675,23.689533333333333,0.3333333333333333,6
IND321022AAA,IND121004AAB,Carting,2.997077905518967,13.456548717948717,0.8846153846153846,78
IND321408AAB,IND301001AAB,FTL,2.6786920849420848,38.718425,1.0,4
IND321408AAB,IND321606AAA,FTL,2.6222906403940884,20.144537500000002,0.75,8
IND321606AAA,IND301001AAB,FTL,3.262472336321441,43.227038888888885,1.0,18
IND321606AAA,IND321001AAA,FTL,1.536690865093769,33.3078,0.8333333333333334,6
IND322001AAC,IND302014AAB,Carting,1.7003450263541255,13.767316666666666,0.6666666666666666,36
IND322201AAA,IND302014AAB,Carting,2.5398088023088023,11.242322727272727,0.7727272727272727,22
IND322201AAA,IND303503AAA,Carting,1.9216789493575208,9.203019642857143,0.875,56
IND322230AAA,IND322241AAA,Carting,2.0719527946800675,8.322803636363636,0.7090909090909091,55
IND322241AAA,IND322201AAA,Carting,2.8100661375661375,8.0707,0.8,60
IND327001AAB,IND312605AAB,FTL,1.2096343430877015,25.188792857142857,0.7857142857142857,14
IND328001AAA,IND000000ACB,FTL,1.0199253154253154,33.299170000000004,0.5,10
IND328001AAA,IND282002AAD,FTL,2.621231644384319,20.554466666666666,0.8095238095238095,21
IND328001AAA,IND474003AAA,FTL,1.3711988211514703,28.37737368421053,0.7368421052631579,19
IND331022A1B,IND331001A1C,FTL,2.8569703243616282,20.306833333333334,0.6666666666666666,3
IND331023AAA,IND331304AAA,FTL,1.2265752765752767,17.71175,0.3333333333333333,6
IND331304AAA,IND332001AAB,FTL,3.7014694885437924,40.84321428571429,0.7857142857142857,14
IND331507AAA,IND302014AAA,FTL,2.3684103556679355,28.683745833333333,0.875,24
IND331701AAA,IND125001AAA,FTL,3.12515815504946,23.968466666666668,0.6666666666666666,6
IND332001AAB,IND333001AAA,FTL,1.2688578329882678,21.125255555555555,0.5555555555555556,9
IND332001AAB,IND333028AAA,FTL,1.4379136652328182,24.322,0.625,8
IND332001AAB,IND333031AAA,FTL,2.022843171321432,22.448529999999998,0.8,10
IND332001AAB,IND333042AAA,FTL,3.4849652105961235,17.48808214285714,0.9285714285714286,28
IND332001AAB,IND334001AAB,FTL,1.7662704326404015,23.829667777777775,0.9666666666666667,90
IND332001AAB,IND334001AAC,FTL,1.5802595507380675,23.95111111111111,0.9629629629629629,27
IND332404AAA,IND332001AAB,FTL,1.995390440289176,17.361666666666665,0.7777777777777778,36
IND332713AAA,IND332709AAA,FTL,2.228169515669516,28.83713333333333,0.9166666666666666,12
IND332713AAA,IND332715AAB,FTL,1.5365612648221343,37.0627,1.0,2
IND333001AAA,IND333028AAA,FTL,1.8986700371205394,17.84245,0.5,6
IND333028AAA,IND333502AAA,FTL,1.0637254901960784,20.384700000000002,0.5,2
IND333028AAA,IND333504AAA,FTL,1.4213362068965516,28.93815,0.5,2
IND333031AAA,IND331023AAA,FTL,3.3836445279866334,19.95601,1.0,10
IND333042AAA,IND333031AAA,FTL,1.4267268323744893,26.526820512820514,0.7948717948717948,39
IND333504AAA,IND332713AAA,FTL,1.8410256410256411,22.225425,1.0,4
IND334001AAB,IND334803AAA,FTL,1.8718876439464676,21.535816666666665,1.0,6
IND334001AAC,IND334803AAA,FTL,1.7207091834607313,20.540108333333333,0.8333333333333334,12
IND334001AAC,IND341001AAC,FTL,1.6354656862745098,23.07554,1.0,10
IND334803AAA,IND341001AAC,FTL,2.507062454611474,17.51502222222222,0.8888888888888888,9
IND335001AAA,IND125104AAA,FTL,1.646558238058238,25.1024575,0.9,40
IND335051AAA,IND335513AAA,Carting,1.9413143613520227,13.280067073170732,0.5121951219512195,82
IND335501AAA,IND331701AAA,FTL,1.7142857142857142,23.5577,1.0,1
IND335513AAA,IND335001AAA,FTL,1.9581158810325476,20.927677777777777,0.9444444444444444,18
IND335513AAA,IND335803AAA,Carting,1.5453373140269693,11.542932,0.56,25
IND335513AAA,IND335804AAD,Carting,1.538425925925926,9.497166666666667,0.6666666666666666,6
IND335523AAB,IND125001AAA,FTL,2.3344217107132708,29.84094,0.8,5
IND335524AAA,IND335523AAB,FTL,1.173913043478261,20.74365,0.5,2
IND335701AAA,IND335051AAA,Carting,1.10821734707373,11.962123333333333,0.3,30
IND335703AAA,IND335701AAA,Carting,1.5038950731807874,8.741994285714286,0.34285714285714286,35
IND335803AAA,IND335804AAD,Carting,1.3432518461930225,9.877882352941176,0.47058823529411764,17
IND335804AAD,IND335701AAA,Carting,1.2094065656565656,9.556725,0.3125,16
IND335804AAD,IND335703AAA,Carting,1.2661105480524717,12.783558620689655,0.27586206896551724,29
IND341001AAC,IND341030AAA,FTL,2.098191889632107,20.920525,0.75,4
IND341001AAC,IND341303AAA,FTL,1.8291386098160225,24.52533928571429,0.9642857142857143,28
IND341030AAA,IND341303AAA,FTL,1.4478165730229715,18.388733333333334,0.7777777777777778,9
IND341303AAA,IND341306AAA,FTL,1.8020208083233293,17.134025,1.0,28
IND341306AAA,IND302014AAA,FTL,2.2747908012296745,28.736778125,1.0,32
IND341503AAB,IND341510AAB,FTL,2.284592892487629,23.595541666666666,1.0,24
IND341505AAA,IND341503AAB,FTL,2.22067473263756,26.49456111111111,0.5833333333333334,36
IND341505AAA,IND341510AAB,FTL,1.5928855083088953,26.096325,0.75,4
IND341510AAB,IND305001AAC,FTL,2.335982202140562,24.550066666666662,1.0,42
IND341512AAA,IND341505AAA,FTL,1.5042131459522763,21.687116666666668,0.8333333333333334,6
IND342005AAD,IND342601AAA,FTL,2.5070048975526387,20.229562962962966,1.0,27
IND342005AAD,IND342902A1B,FTL,1.7634103641456582,25.78505,1.0,4
IND342005AAD,IND342902AAA,FTL,2.910037470914019,25.550825,1.0,20
IND342005AAD,IND344022AAB,FTL,1.6939501175501983,23.525405555555555,0.9444444444444444,18
IND342301AAA,IND342005AAD,FTL,4.18723512180324,43.52471851851852,0.9259259259259259,54
IND342601AAA,IND342902A1B,FTL,2.2605932840307843,19.511683333333334,1.0,12
IND342601AAA,IND342902AAA,FTL,1.840658893078248,19.251916666666666,1.0,6
IND342602AAC,IND306304AAB,FTL,2.0742705570291777,29.8539,1.0,2
IND342602AAC,IND311302AAA,FTL,1.7351101580797745,31.211616666666668,0.75,12
IND342902A1B,IND302014AAA,FTL,2.6025691522555654,26.83654111111111,0.9666666666666667,90
IND342902AAA,IND302014AAA,FTL,2.243516264114367,26.364686000000003,0.96,50
IND343001AAA,IND343029AAB,FTL,1.502489884842826,23.60115,0.8333333333333334,6
IND343029AAB,IND307001AAA,FTL,1.6219545842052234,25.69825,0.5,6
IND344001AAA,IND342301AAA,FTL,1.3435853338265709,35.183875,0.6666666666666666,36
IND344001AAA,IND345001AAA,FTL,0.9781651282596447,22.282164285714288,0.11904761904761904,42
IND344001AAA,IND345021AAA,FTL,1.22330044551264,37.01436666666667,0.5238095238095238,21
IND344022AAB,IND342301AAA,FTL,1.4454439652021662,45.671622222222226,0.6666666666666666,9
IND344022AAB,IND344001AAA,FTL,1.4434280564827522,24.02337222222222,0.8055555555555556,36
IND345001AAA,IND342301AAA,FTL,1.7117345336303857,24.00515714285714,0.5714285714285714,7
IND345001AAA,IND345021AAA,FTL,1.4205806560140926,21.872825,0.65,20
IND345021AAA,IND342301AAA,FTL,1.577757031839849,20.901130000000002,0.7333333333333333,30
IND360003AAA,IND360311AAA,Carting,1.9732142857142856,12.138875,0.875,8
IND360311AAA,IND360050AAA,Carting,1.5050505050505052,9.38044,0.8,5
IND360370AAA,IND360410AAA,FTL,2.4615384615384617,16.2596,1.0,1
IND360410AAA,IND360490AAA,FTL,2.8241758241758244,17.15215,1.0,2
IND360490AAA,IND362001AAA,FTL,2.685222569097569,21.48194,1.0,20
IND360510AAB,IND360530AAB,Carting,1.8651443901443903,9.910659459459458,0.6216216216216216,37
IND360530AAB,IND362001AAA,Carting,2.117233809691003,12.81440505050505,0.8686868686868687,99
IND360575AAA,IND360510AAB,Carting,1.6781516203838578,11.871148780487806,0.8048780487804879,41
IND361001AAA,IND361305AAC,FTL,2.2335221734892787,18.12514375,1.0,48
IND361305AAC,IND361315AAA,FTL,1.53993689020427,20.218631818181816,0.9090909090909091,22
IND361305AAC,IND361335AAA,FTL,1.5729166666666667,20.9425,1.0,4
IND361315AAA,IND361335AAA,FTL,1.5907382724227643,20.484127272727275,1.0,22
IND361335AAA,IND360002AAB,FTL,1.257146785489879,34.221244444444444,0.7777777777777778,9
IND362001AAA,IND360370AAA,FTL,2.637797619047619,16.360485,1.0,20
IND362001AAA,IND360575AAA,Carting,1.632919213722785,10.739514285714284,0.7142857142857143,112
IND362001AAA,IND362220AAA,Carting,2.967117964340187,10.234509259259259,0.9259259259259259,54
IND362001AAA,IND362265AAA,Carting,1.7456290849673204,11.724775,0.625,16
IND362150AAA,IND362001AAA,Carting,1.7193388763512603,13.09408947368421,0.7368421052631579,57
IND362220AAA,IND362225AAA,Carting,2.0043000028294147,9.409416666666665,0.8888888888888888,18
IND362220AAA,IND362265AAA,Carting,1.6676190476190478,8.93258,0.7,10
IND362225AAA,IND362265AAA,Carting,1.6491071428571429,9.584470833333333,0.8333333333333334,24
IND362265AAA,IND362720AAA,Carting,3.007912315604623,10.24772564102564,0.9871794871794872,78
IND362560AAA,IND362150AAA,Carting,2.1262086379737637,11.485961538461538,0.8615384615384616,65
IND362720AAA,IND362560AAA,Carting,2.027643290686769,9.589033333333333,0.927536231884058,69
IND363001AAA,IND363421AAB,FTL,1.4419565209540182,13.711342857142856,0.42857142857142855,28
IND363310AAB,IND382430AAB,FTL,1.9216077773467721,22.703329629629632,0.48148148148148145,54
IND363330AAB,IND363310AAB,FTL,1.801446816734202,14.899175,0.5625,16
IND363421AAB,IND364710AAA,FTL,2.8491596638655463,18.159953846153847,0.7948717948717948,39
IND363520AAC,IND363001AAA,FTL,1.320767561589827,19.32281282051282,0.46153846153846156,39
IND363621AAB,IND360002AAB,Carting,2.098989898989899,9.78445,0.875,8
IND363641AAA,IND360002AAB,Carting,1.7429189857761287,11.355385714285715,0.8571428571428571,7
IND363641AAA,IND363621AAB,Carting,1.2846736596736597,13.648305555555556,0.7222222222222222,18
IND364004AAB,IND365560AAA,FTL,3.1277696167573192,21.93774857142857,0.9714285714285714,35
IND364270AAA,IND364001AAA,FTL,1.9237251718869366,24.256875,1.0,4
IND364290AAA,IND365560AAB,FTL,2.2263157894736842,19.77195,1.0,2
IND365560AAA,IND365560AAB,FTL,1.9774321244198163,21.073666666666664,0.9583333333333334,24
IND365560AAB,IND364290AAA,FTL,2.571665298650302,20.40703636363636,1.0,22
IND370001AAA,IND370110AAA,FTL,11.624851684263449,20.13541,1.0,10
IND370001AAA,IND370201AAA,FTL,10.054106280193237,17.870266666666666,1.0,3
IND370001AAA,IND370615AAB,FTL,1.6871379669702338,23.95383125,0.875,16
IND370110AAA,IND370001AAA,FTL,2.223558434231256,21.205028571428574,1.0,28
IND370110AAA,IND370615AAB,FTL,2.033265647396082,22.011175,1.0,4
IND370201AAA,IND363310AAB,FTL,1.9912518022636827,23.89237142857143,0.7142857142857143,7
IND370201AAA,IND363330AAB,FTL,1.7596515632798955,24.592239583333335,0.5833333333333334,48
IND370615AAB,IND370001AAA,FTL,5.480951340326341,36.309799999999996,1.0,4
IND380005AAA,IND382421AAA,Carting,2.387962962962963,6.397566666666666,0.5833333333333334,12
IND380005AAA,IND382430AAB,Carting,2.314814814814815,12.654866666666665,1.0,3
IND380005AAA,IND382721AAA,Carting,3.6563124375624376,9.66815,0.75,4
IND380006AAA,IND382430AAB,Carting,2.9394400352733685,7.500833333333333,0.9166666666666666,36
IND380006AAB,IND382430AAB,Carting,2.9929272887606224,9.071446296296296,1.0,54
IND380021AAA,IND382430AAB,Carting,4.606311589644923,9.398299999999999,1.0,63
IND380054AAA,IND382430AAB,Carting,2.1780615592196475,11.423475000000002,0.9791666666666666,48
IND382421AAA,IND382430AAB,Carting,3.971332248432632,13.072596666666668,0.9,60
IND382421AAA,IND382721AAA,Carting,1.3296458443517267,8.259728571428571,0.6071428571428571,28
IND382430AAB,IND000000ACB,FTL,3.5154236267646457,27.7092082437276,0.9175627240143369,558
IND382430AAB,IND313001AAB,FTL,1.8800585050958682,26.756293288590605,0.9261744966442953,149
IND382430AAB,IND364004AAB,FTL,1.6406495738773932,24.407985714285715,0.8311688311688312,77
IND382430AAB,IND370201AAA,FTL,1.9529171342743112,31.66377122302158,0.5971223021582733,139
IND382430AAB,IND380005AAA,Carting,2.428044717628051,10.51124351851852,0.8796296296296297,108
IND382430AAB,IND380015AAB,Carting,3.4519423008553445,7.786249275362319,0.9420289855072463,69
IND382430AAB,IND380054AAA,Carting,2.587558538507906,10.817316455696202,1.0,79
IND382430AAB,IND382345AAA,Carting,4.276830197166018,9.958647761194031,0.9850746268656716,67
IND382430AAB,IND384205AAA,FTL,3.58718756202213,26.315052631578947,0.631578947368421,76
IND382430AAB,IND387620AAB,Carting,2.72636960740409,13.812316666666666,0.8333333333333334,6
IND382430AAB,IND388320AAA,FTL,0.9186508651720211,40.936985185185186,0.1111111111111111,27
IND382430AAB,IND389001AAA,FTL,1.7345328109672877,27.429422857142857,0.9809523809523809,105
IND382430AAB,IND395023AAA,FTL,1.8664732222947673,28.312956333333332,0.9,300
IND382715AAA,IND382430AAB,FTL,1.9878385050478657,23.323275000000002,0.9615384615384616,52
IND382721AAA,IND382430AAB,Carting,2.060796797170902,12.504863636363638,0.7575757575757576,66
IND383001AAA,IND383315AAC,FTL,1.2075367181654866,25.26306153846154,0.38461538461538464,26
IND383255AAB,IND384205AAA,FTL,1.4731959169171445,27.73767567567568,0.3783783783783784,37
IND383315AAC,IND383255AAB,FTL,1.4087162656619856,23.5108085106383,0.48936170212765956,47
IND383315AAC,IND384205AAA,FTL,1.4895915678524374,23.79496,0.4,5
IND384170AAA,IND384265AAB,FTL,1.9963099205426573,18.689388235294118,0.6470588235294118,17
IND384205AAA,IND382430AAB,FTL,1.884685412626589,24.304724999999998,1.0,4
IND384205AAA,IND382715AAA,FTL,1.6153688047951331,21.038991666666664,0.9722222222222222,36
IND384205AAA,IND383001AAA,FTL,1.4772689817723317,24.301072727272725,0.36363636363636365,33
IND384205AAA,IND384170AAA,FTL,1.3345809283309285,20.8763125,0.5,8
IND384205AAA,IND384355AAB,FTL,2.0214711496233235,18.127411538461537,1.0,26
IND384205AAA,IND385001AAA,FTL,1.753781512605042,31.083866666666665,0.6666666666666666,3
IND384265AAB,IND385320AAA,FTL,1.2594435629715872,26.015563636363638,0.42424242424242425,33
IND384265AAB,IND385340AAB,FTL,1.2777824326211422,34.77696666666667,0.3333333333333333,3
IND384355AAB,IND384205AAA,FTL,2.040372670807453,16.693849999999998,1.0,2
IND384355AAB,IND385001AAA,FTL,1.394512603165634,22.200273529411763,0.6470588235294118,34
IND385001AAA,IND385535AAA,FTL,2.3786205710354316,18.11332631578947,1.0,19
IND385320AAA,IND385340AAB,FTL,1.2160760281896716,18.694733333333335,0.2916666666666667,24
IND385340AAB,IND384205AAA,FTL,1.0707124082300035,23.58103125,0.1875,16
IND385535AAA,IND384205AAA,FTL,2.0586394477226695,23.419480597014925,0.9402985074626866,67
IND387001AAA,IND388220AAA,Carting,1.9581877195322575,9.063466666666667,0.9761904761904762,42
IND387620AAB,IND389230AAB,Carting,1.9935374149659866,10.138314285714285,0.8571428571428571,7
IND388121AAA,IND388620AAB,Carting,1.627801519468186,9.95512962962963,0.7037037037037037,54
IND388220AAA,IND388320AAA,Carting,2.876917659060516,9.248938095238096,0.9285714285714286,42
IND388320AAA,IND387001AAA,Carting,1.8767378215654078,7.636303448275862,0.7931034482758621,29
IND388320AAA,IND388121AAA,Carting,4.25,10.2572,1.0,1
IND388320AAA,IND388220AAA,Carting,1.825925925925926,9.086866666666667,1.0,3
IND388320AAA,IND390022AAA,FTL,1.9946275621714218,20.783691666666666,0.8333333333333334,12
IND388620AAB,IND388320AAA,Carting,1.7995428082384606,10.204082608695652,0.7681159420289855,69
IND389001AAA,IND389151AAA,FTL,1.667613501445063,28.317746031746033,0.8253968253968254,63
IND389151AAA,IND457661AAA,FTL,2.833597963647891,21.98407272727273,1.0,22
IND390018AAB,IND390020AAA,Carting,2.0,12.0449,1.0,1
IND390020AAA,IND390018AAB,Carting,1.6818181818181819,5.6818,0.5,2
IND390020AAA,IND390022AAA,Carting,4.041269841269841,8.8804,1.0,3
IND390020AAA,IND391110AAD,Carting,2.8038603261817547,8.723464285714286,0.8928571428571429,28
IND390022AAA,IND382430AAB,FTL,1.3904254293156413,20.387020512820513,0.8205128205128205,39
IND390022AAA,IND388320AAA,Carting,1.5738171314887,13.592406944444445,0.6111111111111112,72
IND390022AAA,IND390020AAA,Carting,2.716060606060606,7.387040000000001,0.6,5
IND390022AAA,IND395023AAA,FTL,1.8528265651096891,24.679801360544218,0.9727891156462585,147
IND391110AAD,IND390020AAA,Carting,3.4650347915972914,8.91615,1.0,16
IND391110AAD,IND390022AAA,Carting,2.951388888888889,9.60605,0.75,4
IND395001AAA,IND395023AAD,Carting,8.50156695156695,11.156005555555556,0.8333333333333334,18
IND395004AAB,IND395023AAD,Carting,5.958189033189034,10.504428571428573,1.0,7
IND395006AAA,IND395023AAD,Carting,21.902083333333334,11.384475,0.75,4
IND395009AAA,IND395023AAD,Carting,7.894579304138127,13.340961904761906,0.9523809523809523,21
IND395010AAB,IND395023AAA,Carting,0.71875,8.88465,0.5,2
IND395023AAA,IND110037AAM,FTL,1.80435284882299,27.612814618369985,0.8822768434670116,773
IND395023AAA,IND382430AAB,FTL,1.7599196999797715,29.35451144278607,0.9054726368159204,201
IND395023AAA,IND390022AAA,FTL,1.7199598842040327,26.285616981132076,0.9433962264150944,53
IND395023AAA,IND394221AAA,Carting,2.6755793226381464,9.7065,0.6666666666666666,3
IND395023AAA,IND396191AAC,FTL,2.1036591014141828,27.1939125,1.0,40
IND395023AAA,IND411033AAA,FTL,2.4659743893069646,29.53904025974026,0.8506493506493507,154
IND395023AAA,IND421302AAG,FTL,2.3341151255186072,26.947263333333336,0.9,30
